DateTime,Junction,Vehicles,Year,month,Week,Day,Hour,Minute,DayOfWeek,IsWeekend,Season,NomJourFerie
2016-02-07 00:00:00,3,0.111731843575419,2016,2,5,7,0,0,6,1,2,11
2016-02-07 01:00:00,3,0.061452513966480445,2016,2,5,7,1,0,6,1,2,11
2016-02-07 02:00:00,3,0.0223463687150838,2016,2,5,7,2,0,6,1,2,11
2016-02-07 03:00:00,3,0.027932960893854747,2016,2,5,7,3,0,6,1,2,11
2016-02-07 04:00:00,3,0.027932960893854747,2016,2,5,7,4,0,6,1,2,11
2016-02-07 05:00:00,3,0.0223463687150838,2016,2,5,7,5,0,6,1,2,11
2016-02-07 06:00:00,3,0.0223463687150838,2016,2,5,7,6,0,6,1,2,11
2016-02-07 07:00:00,3,0.0223463687150838,2016,2,5,7,7,0,6,1,2,11
2016-02-07 08:00:00,3,0.0335195530726257,2016,2,5,7,8,0,6,1,2,11
2016-02-07 09:00:00,3,0.05027932960893855,2016,2,5,7,9,0,6,1,2,11
2016-02-07 10:00:00,3,0.0558659217877095,2016,2,5,7,10,0,6,1,2,11
2016-02-07 11:00:00,3,0.0558659217877095,2016,2,5,7,11,0,6,1,2,11
2016-02-07 12:00:00,3,0.0558659217877095,2016,2,5,7,12,0,6,1,2,11
2016-02-07 13:00:00,3,0.061452513966480445,2016,2,5,7,13,0,6,1,2,11
2016-02-07 14:00:00,3,0.05027932960893855,2016,2,5,7,14,0,6,1,2,11
2016-02-07 15:00:00,3,0.0335195530726257,2016,2,5,7,15,0,6,1,2,11
2016-02-07 16:00:00,3,0.06703910614525141,2016,2,5,7,16,0,6,1,2,11
2016-02-07 17:00:00,3,0.0335195530726257,2016,2,5,7,17,0,6,1,2,11
2016-02-07 18:00:00,3,0.05027932960893855,2016,2,5,7,18,0,6,1,2,11
2016-02-07 19:00:00,3,0.0446927374301676,2016,2,5,7,19,0,6,1,2,11
2016-02-07 20:00:00,3,0.061452513966480445,2016,2,5,7,20,0,6,1,2,11
2016-02-07 21:00:00,3,0.03910614525139665,2016,2,5,7,21,0,6,1,2,11
2016-02-07 22:00:00,3,0.05027932960893855,2016,2,5,7,22,0,6,1,2,11
2016-02-07 23:00:00,3,0.0558659217877095,2016,2,5,7,23,0,6,1,2,11
2016-02-08 00:00:00,3,0.05027932960893855,2016,2,6,8,0,0,0,0,2,11
2016-02-08 01:00:00,3,0.0335195530726257,2016,2,6,8,1,0,0,0,2,11
2016-02-08 02:00:00,3,0.011173184357541898,2016,2,6,8,2,0,0,0,2,11
2016-02-08 03:00:00,3,0.027932960893854747,2016,2,6,8,3,0,0,0,2,11
2016-02-08 04:00:00,3,0.0223463687150838,2016,2,6,8,4,0,0,0,2,11
2016-02-08 05:00:00,3,0.027932960893854747,2016,2,6,8,5,0,0,0,2,11
2016-02-08 06:00:00,3,0.011173184357541898,2016,2,6,8,6,0,0,0,2,11
2016-02-08 07:00:00,3,0.01675977653631285,2016,2,6,8,7,0,0,0,2,11
2016-02-08 08:00:00,3,0.011173184357541898,2016,2,6,8,8,0,0,0,2,11
2016-02-08 09:00:00,3,0.061452513966480445,2016,2,6,8,9,0,0,0,2,11
2016-02-08 10:00:00,3,0.08379888268156425,2016,2,6,8,10,0,0,0,2,11
2016-02-08 11:00:00,3,0.07262569832402235,2016,2,6,8,11,0,0,0,2,11
2016-02-08 12:00:00,3,0.08379888268156425,2016,2,6,8,12,0,0,0,2,11
2016-02-08 13:00:00,3,0.05027932960893855,2016,2,6,8,13,0,0,0,2,11
2016-02-08 14:00:00,3,0.07262569832402235,2016,2,6,8,14,0,0,0,2,11
2016-02-08 15:00:00,3,0.06703910614525141,2016,2,6,8,15,0,0,0,2,11
2016-02-08 16:00:00,3,0.07821229050279331,2016,2,6,8,16,0,0,0,2,11
2016-02-08 17:00:00,3,0.06703910614525141,2016,2,6,8,17,0,0,0,2,11
2016-02-08 18:00:00,3,0.06703910614525141,2016,2,6,8,18,0,0,0,2,11
2016-02-08 19:00:00,3,0.05027932960893855,2016,2,6,8,19,0,0,0,2,11
2016-02-08 20:00:00,3,0.06703910614525141,2016,2,6,8,20,0,0,0,2,11
2016-02-08 21:00:00,3,0.0558659217877095,2016,2,6,8,21,0,0,0,2,11
2016-02-08 22:00:00,3,0.06703910614525141,2016,2,6,8,22,0,0,0,2,11
2016-02-08 23:00:00,3,0.0558659217877095,2016,2,6,8,23,0,0,0,2,11
2016-02-09 00:00:00,3,0.03910614525139665,2016,2,6,9,0,0,1,0,2,11
2016-02-09 01:00:00,3,0.011173184357541898,2016,2,6,9,1,0,1,0,2,11
2016-02-09 02:00:00,3,0.0335195530726257,2016,2,6,9,2,0,1,0,2,11
2016-02-09 03:00:00,3,0.01675977653631285,2016,2,6,9,3,0,1,0,2,11
2016-02-09 04:00:00,3,0.027932960893854747,2016,2,6,9,4,0,1,0,2,11
2016-02-09 05:00:00,3,0.011173184357541898,2016,2,6,9,5,0,1,0,2,11
2016-02-09 06:00:00,3,0.011173184357541898,2016,2,6,9,6,0,1,0,2,11
2016-02-09 07:00:00,3,0.01675977653631285,2016,2,6,9,7,0,1,0,2,11
2016-02-09 08:00:00,3,0.01675977653631285,2016,2,6,9,8,0,1,0,2,11
2016-02-09 09:00:00,3,0.03910614525139665,2016,2,6,9,9,0,1,0,2,11
2016-02-09 10:00:00,3,0.06703910614525141,2016,2,6,9,10,0,1,0,2,11
2016-02-09 11:00:00,3,0.0893854748603352,2016,2,6,9,11,0,1,0,2,11
2016-02-09 12:00:00,3,0.06703910614525141,2016,2,6,9,12,0,1,0,2,11
2016-02-09 13:00:00,3,0.07262569832402235,2016,2,6,9,13,0,1,0,2,11
2016-02-09 14:00:00,3,0.09497206703910616,2016,2,6,9,14,0,1,0,2,11
2016-02-09 15:00:00,3,0.07262569832402235,2016,2,6,9,15,0,1,0,2,11
2016-02-09 16:00:00,3,0.07262569832402235,2016,2,6,9,16,0,1,0,2,11
2016-02-09 17:00:00,3,0.07821229050279331,2016,2,6,9,17,0,1,0,2,11
2016-02-09 18:00:00,3,0.0558659217877095,2016,2,6,9,18,0,1,0,2,11
2016-02-09 19:00:00,3,0.05027932960893855,2016,2,6,9,19,0,1,0,2,11
2016-02-09 20:00:00,3,0.027932960893854747,2016,2,6,9,20,0,1,0,2,11
2016-02-09 21:00:00,3,0.0446927374301676,2016,2,6,9,21,0,1,0,2,11
2016-02-09 22:00:00,3,0.05027932960893855,2016,2,6,9,22,0,1,0,2,11
2016-02-09 23:00:00,3,0.05027932960893855,2016,2,6,9,23,0,1,0,2,11
2016-02-10 00:00:00,3,0.027932960893854747,2016,2,6,10,0,0,2,0,2,11
2016-02-10 01:00:00,3,0.03910614525139665,2016,2,6,10,1,0,2,0,2,11
2016-02-10 02:00:00,3,0.01675977653631285,2016,2,6,10,2,0,2,0,2,11
2016-02-10 03:00:00,3,0.011173184357541898,2016,2,6,10,3,0,2,0,2,11
2016-02-10 04:00:00,3,0.027932960893854747,2016,2,6,10,4,0,2,0,2,11
2016-02-10 05:00:00,3,0.011173184357541898,2016,2,6,10,5,0,2,0,2,11
2016-02-10 06:00:00,3,0.027932960893854747,2016,2,6,10,6,0,2,0,2,11
2016-02-10 07:00:00,3,0.01675977653631285,2016,2,6,10,7,0,2,0,2,11
2016-02-10 08:00:00,3,0.0223463687150838,2016,2,6,10,8,0,2,0,2,11
2016-02-10 09:00:00,3,0.0223463687150838,2016,2,6,10,9,0,2,0,2,11
2016-02-10 10:00:00,3,0.0558659217877095,2016,2,6,10,10,0,2,0,2,11
2016-02-10 11:00:00,3,0.06703910614525141,2016,2,6,10,11,0,2,0,2,11
2016-02-10 12:00:00,3,0.0558659217877095,2016,2,6,10,12,0,2,0,2,11
2016-02-10 13:00:00,3,0.061452513966480445,2016,2,6,10,13,0,2,0,2,11
2016-02-10 14:00:00,3,0.05027932960893855,2016,2,6,10,14,0,2,0,2,11
2016-02-10 15:00:00,3,0.05027932960893855,2016,2,6,10,15,0,2,0,2,11
2016-02-10 16:00:00,3,0.0335195530726257,2016,2,6,10,16,0,2,0,2,11
2016-02-10 17:00:00,3,0.05027932960893855,2016,2,6,10,17,0,2,0,2,11
2016-02-10 18:00:00,3,0.0335195530726257,2016,2,6,10,18,0,2,0,2,11
2016-02-10 19:00:00,3,0.0446927374301676,2016,2,6,10,19,0,2,0,2,11
2016-02-10 20:00:00,3,0.03910614525139665,2016,2,6,10,20,0,2,0,2,11
2016-02-10 21:00:00,3,0.0335195530726257,2016,2,6,10,21,0,2,0,2,11
2016-02-10 22:00:00,3,0.027932960893854747,2016,2,6,10,22,0,2,0,2,11
2016-02-10 23:00:00,3,0.0446927374301676,2016,2,6,10,23,0,2,0,2,11
2016-02-11 00:00:00,3,0.0335195530726257,2016,2,6,11,0,0,3,0,2,11
2016-02-11 01:00:00,3,0.027932960893854747,2016,2,6,11,1,0,3,0,2,11
2016-02-11 02:00:00,3,0.011173184357541898,2016,2,6,11,2,0,3,0,2,11
2016-02-11 03:00:00,3,0.011173184357541898,2016,2,6,11,3,0,3,0,2,11
2016-02-11 04:00:00,3,0.01675977653631285,2016,2,6,11,4,0,3,0,2,11
2016-02-11 05:00:00,3,0.011173184357541898,2016,2,6,11,5,0,3,0,2,11
2016-02-11 06:00:00,3,0.027932960893854747,2016,2,6,11,6,0,3,0,2,11
2016-02-11 07:00:00,3,0.01675977653631285,2016,2,6,11,7,0,3,0,2,11
2016-02-11 08:00:00,3,0.011173184357541898,2016,2,6,11,8,0,3,0,2,11
2016-02-11 09:00:00,3,0.0335195530726257,2016,2,6,11,9,0,3,0,2,11
2016-02-11 10:00:00,3,0.03910614525139665,2016,2,6,11,10,0,3,0,2,11
2016-02-11 11:00:00,3,0.061452513966480445,2016,2,6,11,11,0,3,0,2,11
2016-02-11 12:00:00,3,0.03910614525139665,2016,2,6,11,12,0,3,0,2,11
2016-02-11 13:00:00,3,0.05027932960893855,2016,2,6,11,13,0,3,0,2,11
2016-02-11 14:00:00,3,0.03910614525139665,2016,2,6,11,14,0,3,0,2,11
2016-02-11 15:00:00,3,0.0446927374301676,2016,2,6,11,15,0,3,0,2,11
2016-02-11 16:00:00,3,0.03910614525139665,2016,2,6,11,16,0,3,0,2,11
2016-02-11 17:00:00,3,0.0558659217877095,2016,2,6,11,17,0,3,0,2,11
2016-02-11 18:00:00,3,0.03910614525139665,2016,2,6,11,18,0,3,0,2,11
2016-02-11 19:00:00,3,0.027932960893854747,2016,2,6,11,19,0,3,0,2,11
2016-02-11 20:00:00,3,0.03910614525139665,2016,2,6,11,20,0,3,0,2,11
2016-02-11 21:00:00,3,0.0335195530726257,2016,2,6,11,21,0,3,0,2,11
2016-02-11 22:00:00,3,0.0558659217877095,2016,2,6,11,22,0,3,0,2,11
2016-02-11 23:00:00,3,0.03910614525139665,2016,2,6,11,23,0,3,0,2,11
2016-02-12 00:00:00,3,0.0223463687150838,2016,2,6,12,0,0,4,0,2,11
2016-02-12 01:00:00,3,0.0335195530726257,2016,2,6,12,1,0,4,0,2,11
2016-02-12 02:00:00,3,0.011173184357541898,2016,2,6,12,2,0,4,0,2,11
2016-02-12 03:00:00,3,0.011173184357541898,2016,2,6,12,3,0,4,0,2,11
2016-02-12 04:00:00,3,0.027932960893854747,2016,2,6,12,4,0,4,0,2,11
2016-02-12 05:00:00,3,0.027932960893854747,2016,2,6,12,5,0,4,0,2,11
2016-02-12 06:00:00,3,0.0335195530726257,2016,2,6,12,6,0,4,0,2,11
2016-02-12 07:00:00,3,0.01675977653631285,2016,2,6,12,7,0,4,0,2,11
2016-02-12 08:00:00,3,0.00558659217877095,2016,2,6,12,8,0,4,0,2,11
2016-02-12 09:00:00,3,0.0558659217877095,2016,2,6,12,9,0,4,0,2,11
2016-02-12 10:00:00,3,0.08379888268156425,2016,2,6,12,10,0,4,0,2,11
2016-02-12 11:00:00,3,0.0558659217877095,2016,2,6,12,11,0,4,0,2,11
2016-02-12 12:00:00,3,0.07821229050279331,2016,2,6,12,12,0,4,0,2,11
2016-02-12 13:00:00,3,0.06703910614525141,2016,2,6,12,13,0,4,0,2,11
2016-02-12 14:00:00,3,0.07821229050279331,2016,2,6,12,14,0,4,0,2,11
2016-02-12 15:00:00,3,0.08379888268156425,2016,2,6,12,15,0,4,0,2,11
2016-02-12 16:00:00,3,0.1675977653631285,2016,2,6,12,16,0,4,0,2,11
2016-02-12 17:00:00,3,0.08379888268156425,2016,2,6,12,17,0,4,0,2,11
2016-02-12 18:00:00,3,0.07262569832402235,2016,2,6,12,18,0,4,0,2,11
2016-02-12 19:00:00,3,0.061452513966480445,2016,2,6,12,19,0,4,0,2,11
2016-02-12 20:00:00,3,0.06703910614525141,2016,2,6,12,20,0,4,0,2,11
2016-02-12 21:00:00,3,0.06703910614525141,2016,2,6,12,21,0,4,0,2,11
2016-02-12 22:00:00,3,0.061452513966480445,2016,2,6,12,22,0,4,0,2,11
2016-02-12 23:00:00,3,0.061452513966480445,2016,2,6,12,23,0,4,0,2,11
2016-02-13 00:00:00,3,0.05027932960893855,2016,2,6,13,0,0,5,1,2,11
2016-02-13 01:00:00,3,0.0335195530726257,2016,2,6,13,1,0,5,1,2,11
2016-02-13 02:00:00,3,0.0335195530726257,2016,2,6,13,2,0,5,1,2,11
2016-02-13 03:00:00,3,0.027932960893854747,2016,2,6,13,3,0,5,1,2,11
2016-02-13 04:00:00,3,0.01675977653631285,2016,2,6,13,4,0,5,1,2,11
2016-02-13 05:00:00,3,0.027932960893854747,2016,2,6,13,5,0,5,1,2,11
2016-02-13 06:00:00,3,0.01675977653631285,2016,2,6,13,6,0,5,1,2,11
2016-02-13 07:00:00,3,0.011173184357541898,2016,2,6,13,7,0,5,1,2,11
2016-02-13 08:00:00,3,0.0223463687150838,2016,2,6,13,8,0,5,1,2,11
2016-02-13 09:00:00,3,0.0446927374301676,2016,2,6,13,9,0,5,1,2,11
2016-02-13 10:00:00,3,0.027932960893854747,2016,2,6,13,10,0,5,1,2,11
2016-02-13 11:00:00,3,0.027932960893854747,2016,2,6,13,11,0,5,1,2,11
2016-02-13 12:00:00,3,0.0558659217877095,2016,2,6,13,12,0,5,1,2,11
2016-02-13 13:00:00,3,0.0335195530726257,2016,2,6,13,13,0,5,1,2,11
2016-02-13 14:00:00,3,0.05027932960893855,2016,2,6,13,14,0,5,1,2,11
2016-02-13 15:00:00,3,0.0558659217877095,2016,2,6,13,15,0,5,1,2,11
2016-02-13 16:00:00,3,0.07821229050279331,2016,2,6,13,16,0,5,1,2,11
2016-02-13 17:00:00,3,0.08379888268156425,2016,2,6,13,17,0,5,1,2,11
2016-02-13 18:00:00,3,0.07821229050279331,2016,2,6,13,18,0,5,1,2,11
2016-02-13 19:00:00,3,0.061452513966480445,2016,2,6,13,19,0,5,1,2,11
2016-02-13 20:00:00,3,0.061452513966480445,2016,2,6,13,20,0,5,1,2,11
2016-02-13 21:00:00,3,0.061452513966480445,2016,2,6,13,21,0,5,1,2,11
2016-02-13 22:00:00,3,0.07262569832402235,2016,2,6,13,22,0,5,1,2,11
2016-02-13 23:00:00,3,0.03910614525139665,2016,2,6,13,23,0,5,1,2,11
2016-02-14 00:00:00,3,0.0558659217877095,2016,2,6,14,0,0,6,1,2,11
2016-02-14 01:00:00,3,0.01675977653631285,2016,2,6,14,1,0,6,1,2,11
2016-02-14 02:00:00,3,0.0223463687150838,2016,2,6,14,2,0,6,1,2,11
2016-02-14 03:00:00,3,0.00558659217877095,2016,2,6,14,3,0,6,1,2,11
2016-02-14 04:00:00,3,0.01675977653631285,2016,2,6,14,4,0,6,1,2,11
2016-02-14 05:00:00,3,0.027932960893854747,2016,2,6,14,5,0,6,1,2,11
2016-02-14 06:00:00,3,0.0223463687150838,2016,2,6,14,6,0,6,1,2,11
2016-02-14 07:00:00,3,0.027932960893854747,2016,2,6,14,7,0,6,1,2,11
2016-02-14 08:00:00,3,0.0223463687150838,2016,2,6,14,8,0,6,1,2,11
2016-02-14 09:00:00,3,0.0335195530726257,2016,2,6,14,9,0,6,1,2,11
2016-02-14 10:00:00,3,0.0335195530726257,2016,2,6,14,10,0,6,1,2,11
2016-02-14 11:00:00,3,0.0223463687150838,2016,2,6,14,11,0,6,1,2,11
2016-02-14 12:00:00,3,0.05027932960893855,2016,2,6,14,12,0,6,1,2,11
2016-02-14 13:00:00,3,0.0558659217877095,2016,2,6,14,13,0,6,1,2,11
2016-02-14 14:00:00,3,0.0446927374301676,2016,2,6,14,14,0,6,1,2,11
2016-02-14 15:00:00,3,0.03910614525139665,2016,2,6,14,15,0,6,1,2,11
2016-02-14 16:00:00,3,0.0446927374301676,2016,2,6,14,16,0,6,1,2,11
2016-02-14 17:00:00,3,0.05027932960893855,2016,2,6,14,17,0,6,1,2,11
2016-02-14 18:00:00,3,0.03910614525139665,2016,2,6,14,18,0,6,1,2,11
2016-02-14 19:00:00,3,0.0558659217877095,2016,2,6,14,19,0,6,1,2,11
2016-02-14 20:00:00,3,0.027932960893854747,2016,2,6,14,20,0,6,1,2,11
2016-02-14 21:00:00,3,0.01675977653631285,2016,2,6,14,21,0,6,1,2,11
2016-02-14 22:00:00,3,0.05027932960893855,2016,2,6,14,22,0,6,1,2,11
2016-02-14 23:00:00,3,0.027932960893854747,2016,2,6,14,23,0,6,1,2,11
2016-02-15 00:00:00,3,0.0446927374301676,2016,2,7,15,0,0,0,0,2,11
2016-02-15 01:00:00,3,0.01675977653631285,2016,2,7,15,1,0,0,0,2,11
2016-02-15 02:00:00,3,0.027932960893854747,2016,2,7,15,2,0,0,0,2,11
2016-02-15 03:00:00,3,0.027932960893854747,2016,2,7,15,3,0,0,0,2,11
2016-02-15 04:00:00,3,0.01675977653631285,2016,2,7,15,4,0,0,0,2,11
2016-02-15 05:00:00,3,0.0223463687150838,2016,2,7,15,5,0,0,0,2,11
2016-02-15 06:00:00,3,0.00558659217877095,2016,2,7,15,6,0,0,0,2,11
2016-02-15 07:00:00,3,0.0335195530726257,2016,2,7,15,7,0,0,0,2,11
2016-02-15 08:00:00,3,0.0335195530726257,2016,2,7,15,8,0,0,0,2,11
2016-02-15 09:00:00,3,0.061452513966480445,2016,2,7,15,9,0,0,0,2,11
2016-02-15 10:00:00,3,0.061452513966480445,2016,2,7,15,10,0,0,0,2,11
2016-02-15 11:00:00,3,0.0893854748603352,2016,2,7,15,11,0,0,0,2,11
2016-02-15 12:00:00,3,0.07262569832402235,2016,2,7,15,12,0,0,0,2,11
2016-02-15 13:00:00,3,0.05027932960893855,2016,2,7,15,13,0,0,0,2,11
2016-02-15 14:00:00,3,0.06703910614525141,2016,2,7,15,14,0,0,0,2,11
2016-02-15 15:00:00,3,0.07821229050279331,2016,2,7,15,15,0,0,0,2,11
2016-02-15 16:00:00,3,0.061452513966480445,2016,2,7,15,16,0,0,0,2,11
2016-02-15 17:00:00,3,0.0558659217877095,2016,2,7,15,17,0,0,0,2,11
2016-02-15 18:00:00,3,0.0558659217877095,2016,2,7,15,18,0,0,0,2,11
2016-02-15 19:00:00,3,0.0446927374301676,2016,2,7,15,19,0,0,0,2,11
2016-02-15 20:00:00,3,0.03910614525139665,2016,2,7,15,20,0,0,0,2,11
2016-02-15 21:00:00,3,0.0446927374301676,2016,2,7,15,21,0,0,0,2,11
2016-02-15 22:00:00,3,0.061452513966480445,2016,2,7,15,22,0,0,0,2,11
2016-02-15 23:00:00,3,0.0335195530726257,2016,2,7,15,23,0,0,0,2,11
2016-02-16 00:00:00,3,0.0446927374301676,2016,2,7,16,0,0,1,0,2,11
2016-02-16 01:00:00,3,0.027932960893854747,2016,2,7,16,1,0,1,0,2,11
2016-02-16 02:00:00,3,0.00558659217877095,2016,2,7,16,2,0,1,0,2,11
2016-02-16 03:00:00,3,0.0335195530726257,2016,2,7,16,3,0,1,0,2,11
2016-02-16 04:00:00,3,0.0335195530726257,2016,2,7,16,4,0,1,0,2,11
2016-02-16 05:00:00,3,0.027932960893854747,2016,2,7,16,5,0,1,0,2,11
2016-02-16 06:00:00,3,0.01675977653631285,2016,2,7,16,6,0,1,0,2,11
2016-02-16 07:00:00,3,0.00558659217877095,2016,2,7,16,7,0,1,0,2,11
2016-02-16 08:00:00,3,0.03910614525139665,2016,2,7,16,8,0,1,0,2,11
2016-02-16 09:00:00,3,0.027932960893854747,2016,2,7,16,9,0,1,0,2,11
2016-02-16 10:00:00,3,0.061452513966480445,2016,2,7,16,10,0,1,0,2,11
2016-02-16 11:00:00,3,0.05027932960893855,2016,2,7,16,11,0,1,0,2,11
2016-02-16 12:00:00,3,0.07821229050279331,2016,2,7,16,12,0,1,0,2,11
2016-02-16 13:00:00,3,0.03910614525139665,2016,2,7,16,13,0,1,0,2,11
2016-02-16 14:00:00,3,0.06703910614525141,2016,2,7,16,14,0,1,0,2,11
2016-02-16 15:00:00,3,0.1675977653631285,2016,2,7,16,15,0,1,0,2,11
2016-02-16 16:00:00,3,0.1675977653631285,2016,2,7,16,16,0,1,0,2,11
2016-02-16 17:00:00,3,0.111731843575419,2016,2,7,16,17,0,1,0,2,11
2016-02-16 18:00:00,3,0.0893854748603352,2016,2,7,16,18,0,1,0,2,11
2016-02-16 19:00:00,3,0.07262569832402235,2016,2,7,16,19,0,1,0,2,11
2016-02-16 20:00:00,3,0.07821229050279331,2016,2,7,16,20,0,1,0,2,11
2016-02-16 21:00:00,3,0.07821229050279331,2016,2,7,16,21,0,1,0,2,11
2016-02-16 22:00:00,3,0.061452513966480445,2016,2,7,16,22,0,1,0,2,11
2016-02-16 23:00:00,3,0.061452513966480445,2016,2,7,16,23,0,1,0,2,11
2016-02-17 00:00:00,3,0.0335195530726257,2016,2,7,17,0,0,2,0,2,11
2016-02-17 01:00:00,3,0.027932960893854747,2016,2,7,17,1,0,2,0,2,11
2016-02-17 02:00:00,3,0.0446927374301676,2016,2,7,17,2,0,2,0,2,11
2016-02-17 03:00:00,3,0.0223463687150838,2016,2,7,17,3,0,2,0,2,11
2016-02-17 04:00:00,3,0.027932960893854747,2016,2,7,17,4,0,2,0,2,11
2016-02-17 05:00:00,3,0.011173184357541898,2016,2,7,17,5,0,2,0,2,11
2016-02-17 06:00:00,3,0.01675977653631285,2016,2,7,17,6,0,2,0,2,11
2016-02-17 07:00:00,3,0.027932960893854747,2016,2,7,17,7,0,2,0,2,11
2016-02-17 08:00:00,3,0.0223463687150838,2016,2,7,17,8,0,2,0,2,11
2016-02-17 09:00:00,3,0.0558659217877095,2016,2,7,17,9,0,2,0,2,11
2016-02-17 10:00:00,3,0.0558659217877095,2016,2,7,17,10,0,2,0,2,11
2016-02-17 11:00:00,3,0.06703910614525141,2016,2,7,17,11,0,2,0,2,11
2016-02-17 12:00:00,3,0.07821229050279331,2016,2,7,17,12,0,2,0,2,11
2016-02-17 13:00:00,3,0.027932960893854747,2016,2,7,17,13,0,2,0,2,11
2016-02-17 14:00:00,3,0.061452513966480445,2016,2,7,17,14,0,2,0,2,11
2016-02-17 15:00:00,3,0.0446927374301676,2016,2,7,17,15,0,2,0,2,11
2016-02-17 16:00:00,3,0.06703910614525141,2016,2,7,17,16,0,2,0,2,11
2016-02-17 17:00:00,3,0.0446927374301676,2016,2,7,17,17,0,2,0,2,11
2016-02-17 18:00:00,3,0.05027932960893855,2016,2,7,17,18,0,2,0,2,11
2016-02-17 19:00:00,3,0.0446927374301676,2016,2,7,17,19,0,2,0,2,11
2016-02-17 20:00:00,3,0.05027932960893855,2016,2,7,17,20,0,2,0,2,11
2016-02-17 21:00:00,3,0.061452513966480445,2016,2,7,17,21,0,2,0,2,11
2016-02-17 22:00:00,3,0.061452513966480445,2016,2,7,17,22,0,2,0,2,11
2016-02-17 23:00:00,3,0.07262569832402235,2016,2,7,17,23,0,2,0,2,11
2016-02-18 00:00:00,3,0.03910614525139665,2016,2,7,18,0,0,3,0,2,11
2016-02-18 01:00:00,3,0.027932960893854747,2016,2,7,18,1,0,3,0,2,11
2016-02-18 02:00:00,3,0.01675977653631285,2016,2,7,18,2,0,3,0,2,11
2016-02-18 03:00:00,3,0.03910614525139665,2016,2,7,18,3,0,3,0,2,11
2016-02-18 04:00:00,3,0.027932960893854747,2016,2,7,18,4,0,3,0,2,11
2016-02-18 05:00:00,3,0.027932960893854747,2016,2,7,18,5,0,3,0,2,11
2016-02-18 06:00:00,3,0.0335195530726257,2016,2,7,18,6,0,3,0,2,11
2016-02-18 07:00:00,3,0.0335195530726257,2016,2,7,18,7,0,3,0,2,11
2016-02-18 08:00:00,3,0.027932960893854747,2016,2,7,18,8,0,3,0,2,11
2016-02-18 09:00:00,3,0.0446927374301676,2016,2,7,18,9,0,3,0,2,11
2016-02-18 10:00:00,3,0.061452513966480445,2016,2,7,18,10,0,3,0,2,11
2016-02-18 11:00:00,3,0.0446927374301676,2016,2,7,18,11,0,3,0,2,11
2016-02-18 12:00:00,3,0.0446927374301676,2016,2,7,18,12,0,3,0,2,11
2016-02-18 13:00:00,3,0.03910614525139665,2016,2,7,18,13,0,3,0,2,11
2016-02-18 14:00:00,3,0.0558659217877095,2016,2,7,18,14,0,3,0,2,11
2016-02-18 15:00:00,3,0.1452513966480447,2016,2,7,18,15,0,3,0,2,11
2016-02-18 16:00:00,3,0.1229050279329609,2016,2,7,18,16,0,3,0,2,11
2016-02-18 17:00:00,3,0.08379888268156425,2016,2,7,18,17,0,3,0,2,11
2016-02-18 18:00:00,3,0.06703910614525141,2016,2,7,18,18,0,3,0,2,11
2016-02-18 19:00:00,3,0.07262569832402235,2016,2,7,18,19,0,3,0,2,11
2016-02-18 20:00:00,3,0.0558659217877095,2016,2,7,18,20,0,3,0,2,11
2016-02-18 21:00:00,3,0.07262569832402235,2016,2,7,18,21,0,3,0,2,11
2016-02-18 22:00:00,3,0.05027932960893855,2016,2,7,18,22,0,3,0,2,11
2016-02-18 23:00:00,3,0.061452513966480445,2016,2,7,18,23,0,3,0,2,11
2016-02-19 00:00:00,3,0.03910614525139665,2016,2,7,19,0,0,4,0,2,11
2016-02-19 01:00:00,3,0.03910614525139665,2016,2,7,19,1,0,4,0,2,11
2016-02-19 02:00:00,3,0.0335195530726257,2016,2,7,19,2,0,4,0,2,11
2016-02-19 03:00:00,3,0.00558659217877095,2016,2,7,19,3,0,4,0,2,11
2016-02-19 04:00:00,3,0.011173184357541898,2016,2,7,19,4,0,4,0,2,11
2016-02-19 05:00:00,3,0.0223463687150838,2016,2,7,19,5,0,4,0,2,11
2016-02-19 06:00:00,3,0.01675977653631285,2016,2,7,19,6,0,4,0,2,11
2016-02-19 07:00:00,3,0.01675977653631285,2016,2,7,19,7,0,4,0,2,11
2016-02-19 08:00:00,3,0.01675977653631285,2016,2,7,19,8,0,4,0,2,11
2016-02-19 09:00:00,3,0.0335195530726257,2016,2,7,19,9,0,4,0,2,11
2016-02-19 10:00:00,3,0.0446927374301676,2016,2,7,19,10,0,4,0,2,11
2016-02-19 11:00:00,3,0.061452513966480445,2016,2,7,19,11,0,4,0,2,11
2016-02-19 12:00:00,3,0.06703910614525141,2016,2,7,19,12,0,4,0,2,11
2016-02-19 13:00:00,3,0.0335195530726257,2016,2,7,19,13,0,4,0,2,11
2016-02-19 14:00:00,3,0.0446927374301676,2016,2,7,19,14,0,4,0,2,11
2016-02-19 15:00:00,3,0.061452513966480445,2016,2,7,19,15,0,4,0,2,11
2016-02-19 16:00:00,3,0.061452513966480445,2016,2,7,19,16,0,4,0,2,11
2016-02-19 17:00:00,3,0.0335195530726257,2016,2,7,19,17,0,4,0,2,11
2016-02-19 18:00:00,3,0.027932960893854747,2016,2,7,19,18,0,4,0,2,11
2016-02-19 19:00:00,3,0.0558659217877095,2016,2,7,19,19,0,4,0,2,11
2016-02-19 20:00:00,3,0.027932960893854747,2016,2,7,19,20,0,4,0,2,11
